Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-09-07,28.9,28.9,28.9,28.9
2011-09-08,28.94,28.94,28.94,28.94
2011-09-09,28.65,28.65,28.65,28.65
2011-09-12,28.15,28.15,28.15,28.15
2011-09-13,28.22,28.22,28.22,28.22
2011-09-14,28.22,28.22,28.22,28.22
2011-09-15,28.44,28.44,28.44,28.44
2011-09-16,28.58,28.58,28.58,28.58
2011-09-19,28.35,28.35,28.35,28.35
2011-09-20,28.53,28.53,28.53,28.53
2011-09-21,28.59,28.59,28.59,28.59
2011-09-22,28.14,28.14,28.14,28.14
2011-09-23,27.81,27.81,27.81,27.81
2011-09-26,28.02,28.02,28.02,28.02
2011-09-27,28.32,28.32,28.32,28.32
2011-09-28,28.37,28.37,28.37,28.37
2011-09-29,28.47,28.47,28.47,28.47
2011-09-30,28.41,28.41,28.41,28.41
2011-10-03,28.24,28.24,28.24,28.24
2011-10-04,28.05,28.05,28.05,28.05
2011-10-05,28.25,28.25,28.25,28.25
2011-10-06,28.43,28.43,28.43,28.43
2011-10-07,28.49,28.49,28.49,28.49
2011-10-10,28.69,28.69,28.69,28.69
2011-10-11,28.8,28.8,28.8,28.8
2011-10-12,28.95,28.95,28.95,28.95
2011-10-13,28.96,28.96,28.96,28.96
2011-10-14,28.96,28.96,28.96,28.96
2011-10-17,29.02,29.02,29.02,29.02
2011-10-18,28.85,28.85,28.85,28.85
2011-10-19,28.98,28.98,28.98,28.98
2011-10-20,28.82,28.82,28.82,28.82
2011-10-21,28.89,28.89,28.89,28.89
2011-10-24,29.14,29.14,29.14,29.14
2011-10-25,29.2,29.2,29.2,29.2
2011-10-26,29.16,29.16,29.16,29.16
2011-10-27,29.38,29.38,29.38,29.38
2011-10-28,29.41,29.41,29.41,29.41
2011-10-31,29.33,29.33,29.33,29.33
2011-11-02,29.14,29.14,29.14,29.14
2011-11-03,29.34,29.34,29.34,29.34
2011-11-04,29.3,29.3,29.3,29.3
2011-11-07,29.26,29.26,29.26,29.26
2011-11-08,29.36,29.36,29.36,29.36
2011-11-09,29.17,29.17,29.17,29.17
2011-11-10,29.01,29.01,29.01,29.01
2011-11-14,29.12,29.12,29.12,29.12
2011-11-15,28.99,28.99,28.99,28.99
2011-11-16,29.02,29.02,29.02,29.02
2011-11-17,28.94,28.94,28.94,28.94
2011-11-18,28.87,28.87,28.87,28.87
2011-11-21,28.63,28.63,28.63,28.63
2011-11-22,28.62,28.62,28.62,28.62
2011-11-23,28.42,28.42,28.42,28.42
2011-11-24,28.32,28.32,28.32,28.32
2011-11-25,28.25,28.25,28.25,28.25
2011-11-28,28.51,28.51,28.51,28.51
2011-11-29,28.48,28.48,28.48,28.48
2011-11-30,28.69,28.69,28.69,28.69
2011-12-01,28.81,28.81,28.81,28.81
2011-12-02,28.86,28.86,28.86,28.86
2011-12-05,28.93,28.93,28.93,28.93
2011-12-06,28.83,28.83,28.83,28.83
2011-12-07,28.78,28.78,28.78,28.78
2011-12-08,28.74,28.74,28.74,28.74
2011-12-09,28.65,28.65,28.65,28.65
2011-12-12,28.55,28.55,28.55,28.55
2011-12-13,28.54,28.54,28.54,28.54
2011-12-14,28.5,28.5,28.5,28.5
2011-12-15,28.5,28.5,28.5,28.5
2011-12-16,28.39,28.39,28.39,28.39
2011-12-19,28.36,28.36,28.36,28.36
2011-12-20,28.34,28.34,28.34,28.34
2011-12-21,28.46,28.46,28.46,28.46
2011-12-22,28.48,28.48,28.48,28.48
2011-12-23,28.53,28.53,28.53,28.53
2011-12-27,28.58,28.58,28.58,28.58
2011-12-28,28.57,28.57,28.57,28.57
2011-12-29,28.56,28.56,28.56,28.56
2011-12-30,28.58,28.58,28.58,28.58
2012-01-02,28.69,28.69,28.69,28.69
2012-01-03,28.74,28.74,28.74,28.74
2012-01-04,28.69,28.69,28.69,28.69
2012-01-09,28.55,28.55,28.55,28.55
2012-01-10,28.65,28.65,28.65,28.65
2012-01-11,28.63,28.63,28.63,28.63
2012-01-12,28.7,28.7,28.7,28.7
2012-01-13,28.72,28.72,28.72,28.72
2012-01-16,28.71,28.71,28.71,28.71
2012-01-17,28.91,28.91,28.91,28.91
2012-01-18,28.99,28.99,28.99,28.99
2012-01-19,29.03,29.03,29.03,29.03
2012-01-20,29.09,29.09,29.09,29.09
2012-01-23,29.2,29.2,29.2,29.2
2012-01-24,29.18,29.18,29.18,29.18
2012-01-25,29.19,29.19,29.19,29.19
2012-01-26,29.4,29.4,29.4,29.4
2012-01-27,29.49,29.49,29.49,29.49
2012-01-30,29.43,29.43,29.43,29.43
2012-01-31,29.6,29.6,29.6,29.6
2012-02-01,29.72,29.72,29.72,29.72
2012-02-02,29.75,29.75,29.75,29.75
2012-02-03,29.83,29.83,29.83,29.83
2012-02-06,29.85,29.85,29.85,29.85
2012-02-07,29.85,29.85,29.85,29.85
2012-02-08,29.94,29.94,29.94,29.94
2012-02-09,29.89,29.89,29.89,29.89
2012-02-10,29.75,29.75,29.75,29.75
2012-02-13,29.82,29.82,29.82,29.82
2012-02-14,29.83,29.83,29.83,29.83
2012-02-15,29.88,29.88,29.88,29.88
2012-02-16,29.84,29.84,29.84,29.84
2012-02-17,29.99,29.99,29.99,29.99
2012-02-20,30.08,30.08,30.08,30.08
2012-02-21,30.01,30.01,30.01,30.01
2012-02-22,29.91,29.91,29.91,29.91
2012-02-23,29.87,29.87,29.87,29.87
2012-02-24,29.9,29.9,29.9,29.9
2012-02-27,29.84,29.84,29.84,29.84
2012-02-28,29.94,29.94,29.94,29.94
2012-02-29,29.97,29.97,29.97,29.97
2012-03-01,29.9,29.9,29.9,29.9
2012-03-02,29.95,29.95,29.95,29.95
2012-03-05,29.9,29.9,29.9,29.9
2012-03-06,29.73,29.73,29.73,29.73
2012-03-07,29.72,29.72,29.72,29.72
2012-03-08,29.89,29.89,29.89,29.89
2012-03-09,29.98,29.98,29.98,29.98
2012-03-12,29.97,29.97,29.97,29.97
2012-03-13,30.01,30.01,30.01,30.01
2012-03-14,30.12,30.12,30.12,30.12
2012-03-15,30.15,30.15,30.15,30.15
2012-03-16,30.16,30.16,30.16,30.16
2012-03-19,30.14,30.14,30.14,30.14
2012-03-20,30.07,30.07,30.07,30.07
2012-03-21,30.03,30.03,30.03,30.03
2012-03-22,29.86,29.86,29.86,29.86
2012-03-26,29.98,29.98,29.98,29.98
2012-03-27,30.1,30.1,30.1,30.1
2012-03-28,30.06,30.06,30.06,30.06
2012-03-29,29.93,29.93,29.93,29.93
2012-03-30,29.97,29.97,29.97,29.97
2012-04-02,29.99,29.99,29.99,29.99
2012-04-03,30.07,30.07,30.07,30.07
2012-04-04,29.9,29.9,29.9,29.9
2012-04-05,29.8,29.8,29.8,29.8
2012-04-10,29.76,29.76,29.76,29.76
2012-04-11,29.73,29.73,29.73,29.73
2012-04-12,29.85,29.85,29.85,29.85
2012-04-13,29.87,29.87,29.87,29.87
2012-04-16,29.8,29.8,29.8,29.8
2012-04-17,29.84,29.84,29.84,29.84
2012-04-18,29.83,29.83,29.83,29.83
2012-04-19,29.81,29.81,29.81,29.81
2012-04-20,29.74,29.74,29.74,29.74
2012-04-23,29.53,29.53,29.53,29.53
2012-04-24,29.52,29.52,29.52,29.52
2012-04-25,29.63,29.63,29.63,29.63
2012-04-26,29.67,29.67,29.67,29.67
2012-04-27,29.73,29.73,29.73,29.73
2012-04-30,29.8,29.8,29.8,29.8
2012-05-02,29.83,29.83,29.83,29.83
2012-05-04,29.8,29.8,29.8,29.8
2012-05-07,29.73,29.73,29.73,29.73
2012-05-08,29.69,29.69,29.69,29.69
2012-05-09,29.58,29.58,29.58,29.58
2012-05-10,29.61,29.61,29.61,29.61
2012-05-11,29.55,29.55,29.55,29.55
2012-05-14,29.37,29.37,29.37,29.37
2012-05-15,29.32,29.32,29.32,29.32
2012-05-16,29.21,29.21,29.21,29.21
2012-05-17,29.15,29.15,29.15,29.15
2012-05-18,29.05,29.05,29.05,29.05
2012-05-21,29.2,29.2,29.2,29.2
2012-05-22,29.24,29.24,29.24,29.24
2012-05-23,29.07,29.07,29.07,29.07
2012-05-24,28.99,28.99,28.99,28.99
2012-05-25,29.05,29.05,29.05,29.05
2012-05-28,29.11,29.11,29.11,29.11
2012-05-29,29.16,29.16,29.16,29.16
2012-05-30,29.13,29.13,29.13,29.13
2012-05-31,29.2,29.2,29.2,29.2
2012-06-01,29.16,29.16,29.16,29.16
2012-06-04,29.14,29.14,29.14,29.14
2012-06-05,29.05,29.05,29.05,29.05
2012-06-06,29.15,29.15,29.15,29.15
2012-06-08,29.3,29.3,29.3,29.3
2012-06-11,29.51,29.51,29.51,29.51
2012-06-12,29.58,29.58,29.58,29.58
2012-06-13,29.65,29.65,29.65,29.65
2012-06-14,29.62,29.62,29.62,29.62
2012-06-15,29.73,29.73,29.73,29.73
2012-06-18,29.76,29.76,29.76,29.76
2012-06-19,29.89,29.89,29.89,29.89
2012-06-20,29.99,29.99,29.99,29.99
2012-06-21,29.94,29.94,29.94,29.94
2012-06-22,29.9,29.9,29.9,29.9
2012-06-25,29.87,29.87,29.87,29.87
2012-06-26,29.97,29.97,29.97,29.97
2012-06-27,30.01,30.01,30.01,30.01
2012-06-28,29.96,29.96,29.96,29.96
2012-06-29,30.06,30.06,30.06,30.06
2012-07-02,30.07,30.07,30.07,30.07
2012-07-03,30.12,30.12,30.12,30.12
2012-07-04,30.11,30.11,30.11,30.11
2012-07-05,30.19,30.19,30.19,30.19
2012-07-06,30.14,30.14,30.14,30.14
2012-07-09,30.08,30.08,30.08,30.08
2012-07-10,30.07,30.07,30.07,30.07
2012-07-11,30,30,30,30
2012-07-12,29.96,29.96,29.96,29.96
2012-07-13,30.1,30.1,30.1,30.1
2012-07-16,30.14,30.14,30.14,30.14
2012-07-17,30.18,30.18,30.18,30.18
2012-07-18,30.2,30.2,30.2,30.2
2012-07-19,30.27,30.27,30.27,30.27
2012-07-20,30.23,30.23,30.23,30.23
2012-07-23,29.96,29.96,29.96,29.96
2012-07-24,29.88,29.88,29.88,29.88
2012-07-25,29.96,29.96,29.96,29.96
2012-07-26,30.01,30.01,30.01,30.01
2012-07-27,30.07,30.07,30.07,30.07
2012-07-30,30.15,30.15,30.15,30.15
2012-07-31,30.2,30.2,30.2,30.2
2012-08-01,30.21,30.21,30.21,30.21
2012-08-02,30.2,30.2,30.2,30.2
2012-08-03,30.29,30.29,30.29,30.29
2012-08-06,30.46,30.46,30.46,30.46
2012-08-07,30.45,30.45,30.45,30.45
2012-08-08,30.39,30.39,30.39,30.39
2012-08-09,30.52,30.52,30.52,30.52
2012-08-10,30.5,30.5,30.5,30.5
2012-08-13,30.54,30.54,30.54,30.54
2012-08-14,30.54,30.54,30.54,30.54
2012-08-16,30.6,30.6,30.6,30.6
2012-08-17,30.59,30.59,30.59,30.59
2012-08-20,30.51,30.51,30.51,30.51
2012-08-21,30.62,30.62,30.62,30.62
2012-08-22,30.57,30.57,30.57,30.57
2012-08-23,30.55,30.55,30.55,30.55
2012-08-24,30.55,30.55,30.55,30.55
2012-08-28,30.56,30.56,30.56,30.56
2012-08-29,30.49,30.49,30.49,30.49
2012-08-30,30.46,30.46,30.46,30.46
2012-08-31,30.56,30.56,30.56,30.56
2012-09-03,30.64,30.64,30.64,30.64
2012-09-04,30.62,30.62,30.62,30.62
2012-09-05,30.6,30.6,30.6,30.6
2012-09-06,30.7,30.7,30.7,30.7
2012-09-07,30.82,30.82,30.82,30.82
2012-09-10,30.85,30.85,30.85,30.85
2012-09-11,30.88,30.88,30.88,30.88
2012-09-12,30.91,30.91,30.91,30.91
2012-09-13,30.91,30.91,30.91,30.91
2012-09-14,31.11,31.11,31.11,31.11
2012-09-17,31.07,31.07,31.07,31.07
2012-09-18,31.05,31.05,31.05,31.05
2012-09-19,31.14,31.14,31.14,31.14
2012-09-20,31.05,31.05,31.05,31.05
2012-09-21,31.08,31.08,31.08,31.08
2012-09-24,31.03,31.03,31.03,31.03
2012-09-25,31.1,31.1,31.1,31.1
2012-09-26,31.08,31.08,31.08,31.08
2012-09-27,31.18,31.18,31.18,31.18
2012-09-28,31.22,31.22,31.22,31.22
2012-10-01,31.29,31.29,31.29,31.29
2012-10-02,31.4,31.4,31.4,31.4
2012-10-03,31.38,31.38,31.38,31.38
2012-10-04,31.34,31.34,31.34,31.34
2012-10-05,31.45,31.45,31.45,31.45
2012-10-08,31.49,31.49,31.49,31.49
2012-10-09,31.44,31.44,31.44,31.44
2012-10-10,31.44,31.44,31.44,31.44
2012-10-11,31.54,31.54,31.54,31.54
2012-10-12,31.5,31.5,31.5,31.5
2012-10-15,31.51,31.51,31.51,31.51
2012-10-16,31.6,31.6,31.6,31.6
2012-10-17,31.6,31.6,31.6,31.6
2012-10-18,31.68,31.68,31.68,31.68
2012-10-19,31.65,31.65,31.65,31.65
2012-10-22,31.6,31.6,31.6,31.6
2012-10-23,31.49,31.49,31.49,31.49
2012-10-24,31.44,31.44,31.44,31.44
2012-10-25,31.46,31.46,31.46,31.46
2012-10-26,31.44,31.44,31.44,31.44
2012-10-29,31.43,31.43,31.43,31.43
2012-10-30,31.43,31.43,31.43,31.43
2012-10-31,31.48,31.48,31.48,31.48
2012-11-02,31.54,31.54,31.54,31.54
2012-11-05,31.63,31.63,31.63,31.63
2012-11-06,31.65,31.65,31.65,31.65
2012-11-07,31.65,31.65,31.65,31.65
2012-11-08,31.65,31.65,31.65,31.65
2012-11-09,31.65,31.65,31.65,31.65
2012-11-12,31.72,31.72,31.72,31.72
2012-11-13,31.75,31.75,31.75,31.75
2012-11-14,31.84,31.84,31.84,31.84
2012-11-16,31.84,31.84,31.84,31.84
2012-11-19,31.91,31.91,31.91,31.91
2012-11-20,31.93,31.93,31.93,31.93
2012-11-21,31.96,31.96,31.96,31.96
2012-11-22,31.94,31.94,31.94,31.94
2012-11-23,31.94,31.94,31.94,31.94
2012-11-26,32.05,32.05,32.05,32.05
2012-11-27,32.14,32.14,32.14,32.14
2012-11-28,32.16,32.16,32.16,32.16
2012-11-29,32.22,32.22,32.22,32.22
2012-11-30,32.3,32.3,32.3,32.3
2012-12-03,32.34,32.34,32.34,32.34
2012-12-04,32.42,32.42,32.42,32.42
2012-12-05,32.48,32.48,32.48,32.48
2012-12-06,32.55,32.55,32.55,32.55
2012-12-07,32.57,32.57,32.57,32.57
2012-12-10,32.62,32.62,32.62,32.62
2012-12-11,32.76,32.76,32.76,32.76
2012-12-12,32.86,32.86,32.86,32.86
2012-12-13,32.86,32.86,32.86,32.86
2012-12-14,32.88,32.88,32.88,32.88
2012-12-17,32.92,32.92,32.92,32.92
2012-12-18,32.99,32.99,32.99,32.99
2012-12-19,33.14,33.14,33.14,33.14
2012-12-20,33.22,33.22,33.22,33.22
2012-12-21,33.21,33.21,33.21,33.21
2012-12-27,33.29,33.29,33.29,33.29
2012-12-28,33.27,33.27,33.27,33.27
2013-01-02,33.36,33.36,33.36,33.36
2013-01-03,33.29,33.29,33.29,33.29
2013-01-04,33.19,33.19,33.19,33.19
2013-01-07,33.14,33.14,33.14,33.14
2013-01-08,33.18,33.18,33.18,33.18
2013-01-09,33.13,33.13,33.13,33.13
2013-01-10,33.11,33.11,33.11,33.11
2013-01-11,33.03,33.03,33.03,33.03
2013-01-14,33.05,33.05,33.05,33.05
2013-01-15,32.94,32.94,32.94,32.94
2013-01-16,32.93,32.93,32.93,32.93
2013-01-17,33.1,33.1,33.1,33.1
2013-01-18,33.15,33.15,33.15,33.15
2013-01-21,33.2,33.2,33.2,33.2
2013-01-22,33.19,33.19,33.19,33.19
2013-01-23,33.23,33.23,33.23,33.23
2013-01-24,33.29,33.29,33.29,33.29
2013-01-25,33.23,33.23,33.23,33.23
2013-01-28,33.12,33.12,33.12,33.12
2013-01-29,33.11,33.11,33.11,33.11
2013-01-30,33.06,33.06,33.06,33.06
2013-01-31,33.01,33.01,33.01,33.01
2013-02-01,33.04,33.04,33.04,33.04
2013-02-04,33.03,33.03,33.03,33.03
2013-02-05,32.92,32.92,32.92,32.92
2013-02-06,32.84,32.84,32.84,32.84
2013-02-07,32.8,32.8,32.8,32.8
2013-02-08,32.86,32.86,32.86,32.86
2013-02-11,32.89,32.89,32.89,32.89
2013-02-12,32.79,32.79,32.79,32.79
2013-02-13,32.79,32.79,32.79,32.79
2013-02-18,32.89,32.89,32.89,32.89
2013-02-19,32.88,32.88,32.88,32.88
2013-02-20,32.8,32.8,32.8,32.8
2013-02-21,32.66,32.66,32.66,32.66
2013-02-22,32.73,32.73,32.73,32.73
2013-02-25,32.8,32.8,32.8,32.8
2013-02-26,32.73,32.73,32.73,32.73
2013-02-27,32.77,32.77,32.77,32.77
2013-02-28,32.86,32.86,32.86,32.86
2013-03-01,32.83,32.83,32.83,32.83
2013-03-04,32.85,32.85,32.85,32.85
2013-03-05,32.87,32.87,32.87,32.87
2013-03-06,32.99,32.99,32.99,32.99
2013-03-07,32.99,32.99,32.99,32.99
2013-03-08,33.08,33.08,33.08,33.08
2013-03-11,33.08,33.08,33.08,33.08
2013-03-12,33.1,33.1,33.1,33.1
2013-03-13,33.11,33.11,33.11,33.11
2013-03-14,33.22,33.22,33.22,33.22
2013-03-15,33.25,33.25,33.25,33.25
2013-03-18,33.11,33.11,33.11,33.11
2013-03-19,33.02,33.02,33.02,33.02
2013-03-20,32.98,32.98,32.98,32.98
2013-03-21,32.87,32.87,32.87,32.87
2013-03-22,32.72,32.72,32.72,32.72
2013-03-25,32.75,32.75,32.75,32.75
2013-03-26,32.6,32.6,32.6,32.6
2013-03-27,32.71,32.71,32.71,32.71
2013-03-28,32.76,32.76,32.76,32.76
2013-04-02,32.82,32.82,32.82,32.82
2013-04-03,32.72,32.72,32.72,32.72
2013-04-04,32.7,32.7,32.7,32.7
2013-04-05,32.76,32.76,32.76,32.76
2013-04-08,32.94,32.94,32.94,32.94
2013-04-09,32.9,32.9,32.9,32.9
2013-04-10,32.97,32.97,32.97,32.97
2013-04-11,33.05,33.05,33.05,33.05
2013-04-12,33.03,33.03,33.03,33.03
2013-04-15,32.9,32.9,32.9,32.9
2013-04-17,32.77,32.77,32.77,32.77
2013-04-18,32.71,32.71,32.71,32.71
2013-04-19,32.61,32.61,32.61,32.61
2013-04-22,32.65,32.65,32.65,32.65
2013-04-23,32.57,32.57,32.57,32.57
2013-04-24,32.57,32.57,32.57,32.57
2013-04-25,32.65,32.65,32.65,32.65
2013-04-26,32.75,32.75,32.75,32.75
2013-04-29,32.85,32.85,32.85,32.85
